"","metapop.initab","Gen.Abar","Gen.Mu1","Gen.Tgen","EigenVal","dd.type","Rmax","GrowthRt","fec.stdev.avg","surv.stdev.avg","stdev.avg","fec.cv.avg","surv.cv.avg","cv.avg","N.maxVmin.10","N.plusVmin.SD","N.CV.10","St.First.Rep","St.First.Rep.Name","ext.risk","threshold","prob.thresh.maxt","med.time.cross","prob.50","prob.250","prob.1000","prob.Thr.50","exp.min.n","sderr.ema","n.mean","n.stdev","metapop.chng","occ.maxt","occ.stdev.maxt","quant.05","quant.25","quant.50","quant.75","quant.95","harv.avg","harv.stdev","harv.min","harv.max","use.disp.dist.func","avg.disp.dist.b","max.disp.dist.Dmax","mean.t0.disp.rate","loquart.t0.disp.rate","hiquart.t0.disp.rate","mean.t0.Ngt0.disp.rate","loquart.t0.Ngt0.disp.rate","hiquart.t0.Ngt0.disp.rate","mean.t0.nearest.disp.rate","loquart.t0.nearest.disp.rate","hiquart.t0.nearest.disp.rate","mean.t0.Ngt0.nearest.disp.rate","loquart.t0.Ngt0.nearest.disp.rate","hiquart.t0.Ngt0.nearest.disp.rate","use.corr.dist.func","avg.corr.dist.b","kch.type","ad.surv","fecund"
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl1.mp",439,2.53,3.08,2.78,1.1189,"CE",1.178741301961,1.1189,0.186842,0.09636728,0.1486549454586,0.421692892415748,0.1426015989232,0.282147245669474,3.36551724137931,1.3378253041628,0.144504084014002,3,"M-Juvenile",0,0,0,91,0.001,0.929,1,0.706,192.554,1.38613941090587,281.011,43.1387045102983,-0.359883826879271,2.11,0.7433,188,267,299,308,317,0,0,0,0,FALSE,100,1250,0.0425566666666667,0.005775,0.063235,0.005775,0.0034875,0.0080625,0.0285733333333333,0.003645,0.042465,0.003645,0.0022175,0.0050725,TRUE,845.06451,"LO.KCH",0.6757798,0.443076
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl10.mp",486,3.94,3.36,3.63,0.941,"CE",1.08636144499159,0.941,0.2166749,0.06889835,0.160771569194825,0.907310832879695,0.0981164885645983,0.502713660722147,16.3243243243243,3.12545454545455,0.515204936095196,3,"M-Juvenile",0.936,0,0.936,53.1555555555556,0.999,1,1,1,0.467,0.0975726981866927,1.078,11.2004180888646,-0.997781893004115,0.072,0.2914,0,0,0,0,1.04999999999995,0,0,0,0,FALSE,100,1250,0.0508466666666667,0.01405,0.074405,0.01405,0.00889,0.01921,0.0334833333333333,0.01007,0.048785,0.01007,0.006475,0.013665,TRUE,714.03699,"ME.KCH",0.7022097,0.23881
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl100.mp",473,2.66,3.56,3.06,1.1534,"CE",1.24334466949749,1.1534,0.1928679,0.1413434,0.169079838499405,0.444358711767328,0.196497414273566,0.320428063020447,8.58823529411765,1.40259019426457,0.167565070075466,3,"M-Juvenile",0,0,0,91,0.003,0.394,1,0.351,267.784,2.49205089467725,443.413,67.560290288185,-0.0625517970401691,2.965,0.1839,288,434,474,484,487,0,0,0,0,FALSE,100,1250,0.0349233333333333,0.01062,0.0501,0.01062,0.007595,0.013645,0.0197566666666667,0.008115,0.02817,0.008115,0.0055225,0.0107075,TRUE,610.80481,"HI.KCH",0.7193143,0.4340365
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl11.mp",513,3.37,2.78,3.05,0.9115,"CE",1.17488551654677,0.9115,0.2109107,0.06530693,0.156122257350634,0.778655582186268,0.101941220030432,0.44029840110835,23.1428571428571,3.31995690816052,0.537032418952619,3,"M-Juvenile",0.998,0,0.998,39.6,1,1,1,1,0.009,0.00806126441595758,0.01,0.286324958712967,-0.999980506822612,0.002,0.0447,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.0542866666666667,0.01319,0.079655,0.01319,0.00837,0.01801,0.0328,0.010135,0.04809,0.010135,0.0061775,0.0140925,TRUE,1200.396,"LO.KCH",0.6406332,0.2708652
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl12.mp",523,2.57,2.88,2.71,1.0695,"CE",1.16973864557729,1.0695,0.1560217,0.05537295,0.117066080618155,0.374297180854675,0.0848404075615941,0.229568794208135,2.83255813953488,1.36540277965187,0.154478037649743,3,"M-Juvenile",0,0,0,91,0,0.494,1,0.586,245.216,1.62377707706323,340.26,62.5114395937262,-0.349407265774379,2.614,0.5544,208,311,368,385,402,0,0,0,0,FALSE,100,1250,0.05216,0.01454,0.076545,0.01454,0.008965,0.020115,0.0362633333333333,0.009305,0.05345,0.009305,0.0055975,0.0130125,TRUE,2369.1521,"ME.KCH",0.6526719,0.4168391
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl13.mp",543,3.33,3.64,3.48,1.0367,"CE",1.01704553694108,1.0367,0.1482886,0.04444112,0.109463514553513,0.476576382298277,0.0612545424598096,0.268915462379044,4.01648351648352,1.54631083202512,0.214549938347719,3,"M-Juvenile",0,0,0,91,0.012,0.512,1,0.622,239.734,2.39944505679555,354.193,100.455946305573,-0.347710865561694,2.532,0.6793,159,290,371.5,442,474,0,0,0,0,FALSE,100,1250,0.03974,0.00838,0.05873,0.00838,0.00507,0.01169,0.02741,0.004485,0.040625,0.004485,0.0027325,0.0062375,TRUE,1359.80896,"HI.KCH",0.7255155,0.3111539
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl14.mp",463,3.03,2.78,2.9,0.9571,"CE",1.08098352944234,0.9571,0.1607902,0.08786091,0.129562779998864,0.508321586110594,0.137115391097861,0.322718488604227,29.7916666666667,3.16528925619835,0.51984126984127,3,"M-Juvenile",0.845,0,0.845,62.125,0.989,1,1,1,2.381,0.320734640645051,3.863,17.6156334413935,-0.991656587473002,0.175,0.4319,0,0,0,0,24,0,0,0,0,FALSE,100,1250,0.0402833333333333,0.01322,0.05899,0.01322,0.008045,0.018395,0.02841,0.01082,0.041525,0.01082,0.0065,0.01514,TRUE,1784.99695,"HI.KCH",0.6407808,0.3163159
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl15.mp",495,3.15,2.85,3,0.9513,"CE",1.13188683720896,0.9513,0.1468016,0.1265887,0.137068247107508,0.486218118780334,0.194926170127223,0.340572144453779,52.0714285714286,3.54242928452579,0.55970695970696,3,"M-Juvenile",0.894,0,0.894,56.7727272727273,0.992,1,1,1,1.662,0.300549639969982,2.737,15.4477980782203,-0.994470707070707,0.126,0.3902,0,0,0,0,13,0,0,0,0,FALSE,100,1250,0.0399633333333333,0.01122,0.058535,0.01122,0.00702,0.01542,0.0261566666666667,0.00577,0.03846,0.00577,0.00366,0.00788,TRUE,1861.76294,"HI.KCH",0.6494187,0.3019254
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl16.mp",540,2.73,3.89,3.23,1.1711,"CE",1.24183240592545,1.1711,0.1409578,0.1004865,0.122406368427239,0.32909091418475,0.135291659340189,0.232191286762469,2.32824427480916,1.15225512025468,0.0707421340629275,3,"M-Juvenile",0,0,0,91,0,0.117,1,0.192,313.123,1.52006133345252,389.394,27.8914807548595,-0.2789,2.949,0.2201,337.95,389.75,398,403.25,406,0,0,0,0,FALSE,100,1250,0.0452233333333333,0.01403,0.06567,0.01403,0.00918,0.01888,0.0329666666666667,0.01087,0.0479,0.01087,0.006985,0.014755,TRUE,2741.1189,"ME.KCH",0.7427398,0.4283248
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl17.mp",529,2.9,2.83,2.87,0.9875,"CE",1.14829466056511,0.9875,0.1624024,0.1082446,0.138006218981102,0.477104184911568,0.167276438374836,0.322190311643202,18.6666666666667,2.60945626477541,0.445899921404244,3,"M-Juvenile",0.455,0,0.455,91,0.842,0.998,1,1,21.838,1.15854995317163,44.148,81.0076807490521,-0.916544423440454,0.651,0.675,0,0,5,55.25,212,0,0,0,0,FALSE,100,1250,0.0292266666666667,0.00892,0.043225,0.00892,0.005075,0.012765,0.0167866666666667,0.00678,0.024855,0.00678,0.003715,0.009845,TRUE,2327.97803,"HI.KCH",0.6471001,0.3403919
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl18.mp",497,3.55,3.6,3.58,1.0054,"CE",1.15412340728038,1.0054,0.1957042,0.1244168,0.163981209319666,0.691880460329267,0.172200990658666,0.432040725493966,145.8,2.86166007905138,0.482088024564995,3,"M-Juvenile",0.288,0,0.288,91,0.736,0.999,1,0.999,36.239,1.45551447996968,84.667,116.887856006866,-0.829643863179074,1.15,0.9667,0,0,35.5,116,363.1,0,0,0,0,FALSE,100,1250,0.0483,0.010725,0.071205,0.010725,0.0066075,0.0148425,0.0327566666666667,0.00837,0.048405,0.00837,0.004915,0.011825,TRUE,2665.4751,"HI.KCH",0.7225092,0.2828584
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl19.mp",576,2.51,2.89,2.69,1.0856,"CE",1.14058308914409,1.0856,0.1722854,0.07881518,0.133966584735882,0.398733018562907,0.120596261195466,0.259664639879187,3.21052631578947,1.3795508060134,0.159505233111322,3,"M-Juvenile",0,0,0,91,0,0.604,1,0.853,230.878,1.73966708239179,336.968,64.7304488398389,-0.414986111111111,2.441,0.6701,199.9,306,363,385,398,0,0,0,0,FALSE,100,1250,0.0428533333333333,0.01381,0.062625,0.01381,0.00856,0.01906,0.0289566666666667,0.01058,0.04213,0.01058,0.006595,0.014565,TRUE,2804.19702,"ME.KCH",0.6535458,0.4320821
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl2.mp",434,2.45,2.91,2.66,1.1083,"CE",1.20547824593289,1.1083,0.1433182,0.07143301,0.113231579890285,0.316949234630522,0.108879766928162,0.212914500779342,2.57950530035336,1.28279328267321,0.123880372708145,3,"M-Juvenile",0,0,0,91,0,0.03,1,0.012,357.237,1.51377354361256,453.068,45.1003705020194,0.0439354838709677,2.957,0.2173,351.95,444,471,481,486,0,0,0,0,FALSE,100,1250,0.0419766666666667,0.0113,0.06081,0.0113,0.007805,0.014795,0.0280633333333333,0.00627,0.040765,0.00627,0.004465,0.008075,TRUE,1087.85999,"HI.KCH",0.6560724,0.4521803
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl20.mp",601,3.82,2.93,3.33,0.8924,"CE",1.13110582337192,0.8924,0.2019046,0.08699066,0.15545552809147,0.865183932027831,0.131988634406698,0.498586283217265,32.3684210526316,4.51962323390895,0.637656427758817,3,"M-Juvenile",1,0,1,37.2978723404255,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.04751,0.01004,0.069905,0.01004,0.00638,0.0137,0.0318866666666667,0.00704,0.046785,0.00704,0.004565,0.009515,TRUE,741.20081,"HI.KCH",0.6590769,0.2333661
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl21.mp",557,3.31,4.05,3.65,1.0789,"CE",1.05691024163762,1.0789,0.1510486,0.1300304,0.140931870927268,0.463972173083958,0.172601692720553,0.318286932902256,7.01149425287356,1.54212997281937,0.213258164852255,3,"M-Juvenile",0.001,0,0.001,91,0.044,0.838,1,0.932,173.389,2.26985989500298,315.605,92.1880448356001,-0.433384201077199,2.64,0.5733,119.95,263,352,386,404,0,0,0,0,FALSE,100,1250,0.0412633333333333,0.015235,0.060445,0.015235,0.0090675,0.0214025,0.0230233333333333,0.010335,0.033665,0.010335,0.0060375,0.0146325,TRUE,1902.45203,"ME.KCH",0.7533553,0.3255553
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl22.mp",500,3.38,3.09,3.23,0.9615,"CE",1.09931886236076,0.9615,0.2030132,0.1379444,0.173555490932439,0.713306625309284,0.203790524678121,0.458548574993703,151.5,3.53948535936114,0.559421422986708,3,"M-Juvenile",0.883,0,0.883,57.1162790697674,0.992,1,1,1,1.717,0.241642923137224,4.844,24.7255539274051,-0.990312,0.149,0.4483,0,0,0,0,20,0,0,0,0,FALSE,100,1250,0.04573,0.00649,0.067245,0.00649,0.004595,0.008385,0.02727,0.004455,0.04006,0.004455,0.0030725,0.0058375,TRUE,982.15363,"ME.KCH",0.6768931,0.2846086
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl23.mp",434,3.77,3.04,3.38,0.9141,"CE",1.1641075913619,0.9141,0.2151452,0.1272922,0.176763629267845,0.886850372246385,0.189560884268595,0.53820562825749,179.75,7.88043478260869,0.774785801713586,3,"M-Juvenile",0.995,0,0.995,38.2597402597403,1,1,1,1,0.007,0.00331088537433146,0.013,0.234277369555589,-0.999970046082949,0.005,0.0706,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.0627866666666667,0.013595,0.09223,0.013595,0.0087475,0.0184425,0.0354866666666667,0.01023,0.05183,0.01023,0.006515,0.013945,TRUE,1823.08301,"HI.KCH",0.6715109,0.2425947
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl24.mp",510,3.37,3.72,3.54,1.039,"CE",1.2275289512085,1.039,0.1657813,0.03463401,0.119755906072248,0.538290646745718,0.0473774689380413,0.29283405784188,4.10084033613445,1.43425530598354,0.178393492628368,3,"M-Juvenile",0.001,0,0.001,91,0.045,0.991,1,0.995,148.381,1.66742140238547,225.697,74.8170487374487,-0.557456862745098,2.003,0.7386,75.95,176,240.5,296,311,0,0,0,0,FALSE,100,1250,0.0490066666666667,0.01175,0.0719,0.01175,0.007485,0.016015,0.03504,0.00788,0.051305,0.00788,0.005195,0.010565,TRUE,660.77808,"LO.KCH",0.7310228,0.3079773
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl25.mp",605,2.81,4.02,3.33,1.1673,"CE",1.10889428923556,1.1673,0.1839664,0.1147719,0.153323555526491,0.442264770735188,0.15276727541406,0.297516023074624,2.96363636363636,1.26589940961064,0.117348284960422,3,"M-Juvenile",0,0,0,91,0.001,0.748,1,1,214.2,1.51829615794259,298.71,37.4075824830639,-0.506264462809917,2.837,0.3957,219.9,297,313,321,325,0,0,0,0,FALSE,100,1250,0.0327633333333333,0.009735,0.047515,0.009735,0.0064975,0.0129725,0.02135,0.005925,0.03117,0.005925,0.0038175,0.0080325,TRUE,1883.93005,"LO.KCH",0.7512859,0.4159644
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl26.mp",453,2.73,3.62,3.12,1.1419,"CE",1.21910024672268,1.1419,0.1777461,0.07497289,0.136408596320324,0.424763172905943,0.103633329914501,0.264198251410222,1.68975069252078,1.16772241656424,0.0773726448011166,3,"M-Juvenile",0,0,0,91,0,0.094,1,0.04,307.919,1.29426023215911,380.975,31.8875083408564,-0.158995584988962,2.917,0.2832,309,376,394,401,405,0,0,0,0,FALSE,100,1250,0.0528566666666667,0.015325,0.077675,0.015325,0.0092725,0.0213775,0.03299,0.01078,0.048345,0.01078,0.00653,0.01503,TRUE,1196.604,"ME.KCH",0.7234438,0.4184593
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl27.mp",596,3.45,4,3.71,1.0556,"CE",1.05068080764643,1.0556,0.1503662,0.04612946,0.111215828869661,0.491640880234994,0.0615222459603631,0.276581563097679,2.63636363636364,1.30648876526577,0.13288110043339,3,"M-Juvenile",0,0,0,91,0.003,0.486,1,0.824,247.358,1.69886019494306,335.301,65.4130052838139,-0.437414429530201,2.731,0.4949,206.9,300.75,358,385,401.05,0,0,0,0,FALSE,100,1250,0.0628966666666667,0.01151,0.09304,0.01151,0.00706,0.01596,0.0340733333333333,0.007235,0.050225,0.007235,0.0045025,0.0099675,TRUE,2057.03491,"ME.KCH",0.7498013,0.3058456
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl28.mp",527,3.72,3.93,3.82,1.0191,"CE",1.19528204025553,1.0191,0.2120013,0.1500835,0.183670368015557,0.774602333657909,0.201332427930896,0.487967380794403,48.7,2.3767955801105,0.407722513089005,3,"M-Juvenile",0.335,0,0.335,91,0.794,1,1,1,26.114,1.05641801528705,64.562,86.4716340744148,-0.877491461100569,1.019,0.9335,0,0,20,101,268.2,0,0,0,0,FALSE,100,1250,0.0496066666666667,0.010205,0.07268,0.010205,0.0068325,0.0135775,0.0281966666666667,0.00737,0.041085,0.00737,0.004895,0.009845,TRUE,1642.64795,"LO.KCH",0.7454512,0.2736905
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl29.mp",560,3.63,3.18,3.4,0.946,"CE",1.16699642480358,0.946,0.1602141,0.06034887,0.12105896073626,0.615456509838947,0.0880107819966382,0.351733645917792,12.3877551020408,2.47150907952411,0.423881673881674,3,"M-Juvenile",0.901,0,0.901,61.2608695652174,0.997,1,1,1,1.177,0.17325613607803,1.946,9.72767761141947,-0.996525,0.106,0.333,0,0,0,0,11,0,0,0,0,FALSE,100,1250,0.03396,0.012845,0.04938,0.012845,0.0079825,0.0177075,0.0211566666666667,0.007725,0.03078,0.007725,0.0048175,0.0106325,TRUE,2146.63794,"ME.KCH",0.6856986,0.2603175
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl3.mp",449,3.39,3.29,3.34,0.9871,"CE",1.1135649936991,0.9871,0.1733694,0.05291376,0.128173349128627,0.59473494633062,0.0760694429728891,0.335402194651754,6.85915492957746,2.04476394412155,0.343134628265238,3,"M-Juvenile",0.408,0,0.408,91,0.879,1,1,1,18.468,0.894315814898058,34.138,58.7860592041749,-0.923968819599109,0.766,0.7575,0,0,7,43,171.2,0,0,0,0,FALSE,100,1250,0.0369333333333333,0.0085,0.053945,0.0085,0.005705,0.011295,0.0229266666666667,0.00459,0.033575,0.00459,0.00311,0.00607,TRUE,1930.50098,"LO.KCH",0.6955981,0.291507
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl30.mp",502,2.92,3.58,3.23,1.0959,"CE",1.18498482267567,1.0959,0.1672397,0.02761517,0.11985765488741,0.446116123242868,0.0382989172214532,0.24220752023216,2.48639455782313,1.26364164417262,0.116467924528302,3,"M-Juvenile",0,0,0,91,0,0.012,1,0.012,366.716,1.38364222608657,452.836,43.9538057628807,-0.0979362549800797,2.985,0.1216,356,438,473,482,487,0,0,0,0,FALSE,100,1250,0.0406233333333333,0.00895,0.05921,0.00895,0.0062,0.0117,0.0289066666666667,0.00564,0.042375,0.00564,0.003805,0.007475,TRUE,1257.92102,"HI.KCH",0.7210431,0.3748793
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl31.mp",585,3,3.73,3.33,1.0974,"CE",1.03012601374359,1.0974,0.2043013,0.1129139,0.165058429040901,0.558781956079963,0.154310268131992,0.356546112105977,6.6195652173913,1.53556276516097,0.211220472440945,3,"M-Juvenile",0,0,0,91,0.019,0.811,1,0.954,191.465,2.03647243904625,335.562,77.5151646889611,-0.426389743589744,2.773,0.4708,168,295,373.5,394,404,0,0,0,0,FALSE,100,1250,0.0359233333333333,0.007245,0.051715,0.007245,0.0057925,0.0086975,0.02079,0.004415,0.02949,0.004415,0.0039025,0.0049275,TRUE,2079.54492,"ME.KCH",0.7317329,0.365619
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl32.mp",577,2.52,3.38,2.9,1.1667,"CE",1.13506009375462,1.1667,0.1815259,0.1108387,0.150394264831642,0.392292159122981,0.157441939052891,0.274867049087936,2.57383966244726,1.2269390298522,0.101906260930395,3,"M-Juvenile",0,0,0,91,0,0.252,1,0.483,282.711,1.67933845804134,380.206,39.6270597933769,-0.341064124783362,2.922,0.2757,292.95,381.75,395,402,406,0,0,0,0,FALSE,100,1250,0.04075,0.009095,0.059,0.009095,0.0066725,0.0115175,0.0227633333333333,0.00605,0.03254,0.00605,0.00463,0.00747,TRUE,630.95862,"ME.KCH",0.7039973,0.4627314
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl33.mp",574,3.9,4.16,4.03,1.0215,"CE",1.04127156676655,1.0215,0.1716996,0.1112091,0.144651679151972,0.655536143529534,0.146408731039021,0.400972437284277,24.3333333333333,2.09289617486339,0.353356890459364,3,"M-Juvenile",0.071,0,0.071,91,0.374,0.964,1,0.985,94.503,2.39544194943921,188.491,149.579490382014,-0.671618466898955,1.9,0.9224,0,50,161,312,454.05,0,0,0,0,FALSE,100,1250,0.0480066666666667,0.006695,0.071045,0.006695,0.0043125,0.0090775,0.02608,0.00421,0.0385,0.00421,0.002725,0.005695,TRUE,1123.77502,"HI.KCH",0.7595797,0.2619224
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl34.mp",612,2.81,3.52,3.13,1.1116,"CE",1.05474656272155,1.1116,0.1761671,0.1471228,0.162295972535134,0.445553759575062,0.205409832426352,0.325481796000707,8.01639344262295,1.53741807651273,0.211797212878424,3,"M-Juvenile",0.004,0,0.004,91,0.074,0.99,1,1,133.199,1.79052992055324,256.598,74.0746748454116,-0.580722222222222,2.303,0.7428,93,222,298,308,320,0,0,0,0,FALSE,100,1250,0.0577333333333333,0.00653,0.08532,0.00653,0.004545,0.008515,0.02994,0.00377,0.044225,0.00377,0.00257,0.00497,TRUE,2495.59204,"LO.KCH",0.7162403,0.3953891
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl35.mp",592,2.83,3.78,3.25,1.1377,"CE",1.03679430630539,1.1377,0.2062877,0.06611221,0.153175454107984,0.513172630819558,0.089858030145675,0.301515330482616,2.23547400611621,1.20905189863169,0.0946342178566192,3,"M-Juvenile",0,0,0,91,0,0.026,1,0.105,361.567,1.50531175325063,456.474,42.7077894450097,-0.228929054054054,2.988,0.1089,362.95,447,475,484,487,0,0,0,0,FALSE,100,1250,0.0381666666666667,0.008465,0.05608,0.008465,0.0054025,0.0115275,0.0236066666666667,0.005945,0.034505,0.005945,0.0038775,0.0080125,TRUE,1073.38306,"HI.KCH",0.7357407,0.401985
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl36.mp",477,2.94,3.21,3.07,1.0431,"CE",1.19093405207261,1.0431,0.2071286,0.1249138,0.17103466661528,0.584256421279004,0.181403688695703,0.382830054987354,8.83636363636364,1.92136752136752,0.315389116442364,3,"M-Juvenile",0.095,0,0.095,91,0.446,1,1,1,65.423,1.61970599755589,146.224,103.825900630053,-0.693450733752621,1.528,0.8497,0,52,137.5,246.25,301,0,0,0,0,FALSE,100,1250,0.0441833333333333,0.01003,0.064575,0.01003,0.006715,0.013345,0.0258466666666667,0.006715,0.03753,0.006715,0.0045975,0.0088325,TRUE,1147.78101,"LO.KCH",0.6885957,0.3545166
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_2M_Ceiling_100/snpl37.mp",607,2.8,3.9,3.27,1.1572,"CE",1.16842303522764,1.1572,0.1765106,0.105057,0.145246282502101,0.426715474505705,0.141284130014698,0.283999802260201,3.10828025477707,1.24776564051639,0.11022752374641,3,"M-Juvenile",0,0,0,91,0,0.738,1,1,220.533,1.37267153322932,299.694,28.8702936919225,-0.50627018121911,2.511,0.6199,237.95,299,309.5,316,323,0,0,0,0,FALSE,100,1250,0.05778,0.01388,0.08564,0.01388,0.00797,0.01979,0.0369933333333333,0.009795,0.054795,0.009795,0.0055925,0.0139975,TRUE,1467.29504,"LO.KCH",0.7435867,0.4136494
